drug_1	drug_2
DB00678	DB00175
DB01076	DB11672
DB11841	DB02709
DB13946	DB05253
DB00042	DB00083
DB01118	DB00608
DB09230	DB00641
DB00983	DB05039
DB02656	DB02546
DB00115	DB00158
DB00413	DB06649
DB13073	DB00563
DB00125	DB00321
DB00727	DB00112
DB00421	DB00254
DB04743	DB06282
DB01708	DB05381
DB15073	DB00148
DB01128	DB06233
DB00937	DB00331
DB00966	DB09232
DB01274	DB01409
DB01188	DB00987
DB13044	DB01248
DB00734	DB04888
DB12216	DB00553
DB01009	DB11404
DB00641	DB00675
DB02709	DB06151
DB00455	DBSALT000858
DB00620	DB01175
DB00471	DB02709
DB00125	DB00130
DB00341	DB00784
DB05018	DB04545
DB00126	DB02224
DB00820	DB00997
DB01212	DB01606
DB11956	DB00188
DB01045	DB00512
DB12582	DB01045
DB00072	DB14953
DB11638	DB01041
DB02656	DB12904
DB06235	DB12085
DB00745	DB00422
DB00586	DB00619
DB00678	DB04861
DB05984	DB00331
DB11648	DB08912
DB00343	DB09298
DB01956	DB00134
DB12703	DB08912
DB14487	DB00159
DB01229	DB00083
DB12944	DB00939
DB01114	DB01412
DB00986	DB01409
DB00150	DB02959
DB13961	DB00641
DB00927	DB00448
DB00537	DB01060
DB04216	DB01852
DB00482	DB00641
DB11954	DB05521
DB01225	DB09108
DB06151	DB03756
DB00182	DB01255
DB01166	DB00966
DB01076	DB00815
DB00887	DB01080
DB00381	DB04854
DB04854	DB00331
DB08906	DB00768
DB06151	DB00166
DB00393	DB00166
DB00284	DB04878
DB00316	DB00997
DB08873	DB00683
DB01259	DB12703
DB00060	DB00169
DB08935	DB00112
DB15499	DB01073
DB00302	DB00537
DB12303	DB00997
DB12934	DB01261
DB00822	DB01037
DB00472	DB02959
DB00155	DB14780
DB12298	DB00331
DB00714	DB01235
DB12422	DB01222
DB00201	DB02959
DB00162	DB00207
DB08906	DB01409
DB00316	DB01296
DB00608	DB00997
DB12248	DB01234
DB12248	DB00747
DB08905	DB00166
DB09038	DB01276
DB11838	DB00563
DB00864	DB06210
DB06650	DB06210
DB01252	DB01261
DB11967	DB05984
DB01085	DB06702
DB01085	DB00496
DB00590	DB01216
DB11838	DB00471
DB00465	DB00814
DB12429	DB06999
DB00586	DB06751
DB00073	DB00072
DB06342	DB00073
DB00993	DB12870
DB00722	DB00060
DB00678	DB00808
DB09112	DB12060
DB11672	DB06543
DB01611	DB01261
DB00515	DB00855
DB08831	DB15399
DB00584	DB05794
DB00768	DB14596
DB01076	DB00699
DB00207	DB14596
DB01072	DB12855
DB00412	DB01234
DB00181	DB00704
DB12153	DB02709
DB00833	DB09324
DB01229	DB06176
DB05889	DB06287
DB00515	DB12565
DB00963	DB01234
DB08873	DB05521
DB00398	DB12226
DB06800	DB01248
DB00155	DB03310
DB01047	DB06151
DB00254	DB00196
DB06400	DB00112
DB12866	DB01039
DB12908	DB09035
DB01183	DB01452
DB00465	DB06781
DB04216	DB11248
DB01234	DB00512
DB00471	DB01656
DB00712	DB00996
DB00563	DB05134
DB00911	DB01007
DB00530	DB00560
DB01611	DB01076
DB00629	DB00188
DB00945	DB08896
DB00254	DB11629
DB00916	DB11629
DB00935	DB11629
DB00602	DB11629
DB00484	DB11629
DB00507	DB00643
DB05109	DB05015
DB11947	DB01367
DB11248	DB06543
DB01043	DB01065
DB12429	DB00333
DB02546	DB06595
DB00305	DB00997
DB06589	DB06210
DB00967	DB00860
DB00912	DB01132
DB13083	DB00162
DB00857	DB01091
DB00158	DB00145
DB00151	DB11195
DB09060	DB00438
DB01076	DB00159
DB12349	DB00997
DB12369	DB11791
DB09270	DB00331
DB01048	DB12855
DB11673	DB00658
DB09218	DB00814
DB01217	DB13943
DB01101	DB12325
DB00673	DB01065
DB12071	DB00422
DB12071	DB00331
DB00191	DB12071
DB00640	DB00281
DB06816	DB00284
DB00609	DB00951
DB12417	DB00331
DB00947	DB13044
DB06685	DB00087
DB00465	DB00747
DB05992	DB01248
DB01205	DB00704
DB01598	DB09324
DB06489	DB00307
DB01413	DB13090
DB13141	DB01656
DB06403	DB08931
DB00361	DB08896
DB11672	DB06151
DB11740	DB06233
DB13930	DB12340
DB08880	DB06685
DB00755	DB01169
DB01221	DB00454
DB04835	DB05941
DB15462	DB06543
DB00669	DB00945
DB00338	DB00448
DB00151	DB06151
DB00825	DB00159
DB11582	DB09212
DB06999	DB00608
DB00747	DB06736
DB06190	DB01036
DB00230	DB00814
DB00169	DB09322
DB00273	DB00421
DB00747	DB00083
DB06697	DB01087
DB02709	DB05767
DB00476	DB04789
DB12062	DB12874
DB11841	DB00242
DB11896	DB11974
DB14775	DB09280
DB06685	DB12371
DB09063	DB00002
DB01229	DB12078
DB08881	DB12981
DB01142	DB00633
DB08831	DB01039
DB00612	DB00790
DB06685	DB01954
DB12808	DB00602
DB12520	DB13037
DB11782	DB01234
DB00966	DB05266
DB11526	DB01101
DB00218	DB00339
DB01083	DB00512
DB00213	DB00788
DB00885	DB00471
DB15266	DB11836
DB01104	DB01065
DB09089	DB09512
DB01115	DB00281
DB05656	DB12943
DB08818	DB09287
DB00904	DB00422
DB00368	DB01137
DB15310	DB08901
DB01082	DB00188
DB12047	DB09035
DB00541	DB11731
DB06228	DB04855
DB05541	DB06218
DB00410	DB09357
DB11752	DB06176
DB06695	DB04855
DB08992	DB12150
DB01050	DB00281
DB08881	DB00602
DB01127	DB14512
DB01211	DB00860
DB06186	DB09053
DB00615	DB00951
DB12338	DB00996
DB11752	DB00313
DB01118	DB04931
DB01005	DB11673
DB01248	DB00512
DB01085	DB00809
DB11675	DB01129
DB00115	DB00843
DB01085	DB00935
DB15097	DB01003
DB13689	DB11860
DB00515	DB13978
DB11936	DB14890
DB00973	DB14890
DB00503	DB09053
DB00016	DB00073
DB08889	DB00997
DB13164	DB12363
DB01267	DB00734
DB00014	DB11246
DB15057	DB00958
DB00514	DB00788
DB11801	DB08815
DB09061	DB06444
DB00656	DB00996
DB06429	DB00331
DB09300	DB01050
DB15212	DB01039
DB00586	DB00736
DB00143	DB12610
DB00803	DB00495
DB00692	DB00714
DB00861	DB15076
DB00023	DB00608
DB08899	DB00243
DB00441	DB12155
DB00515	DB12887
DB11841	DB09035
DB00702	DB00526
DB00264	DB09030
DB08881	DB00441
DB11823	DB00484
DB08818	DB00091
DB01098	DB01175
DB08871	DB11684
DB00423	DB00814
DB04996	DB00526
DB06652	DB04835
DB08875	DB01269
DB12466	DB12191
DB06354	DB11504
DB01111	DB12582
DB04862	DB05500
DB08831	DB00398
DB01234	DB00814
DB00749	DB00927
DB11799	DB08864
DB14922	DB14773
DB00760	DB00495
DB00155	DB07795
DB11841	DB08871
DB15670	DB00544
DB06091	DB09035
DB01172	DB01598
DB08073	DB12218
DB00073	DB15449
DB00704	DB01117
DB15193	DB09299
DB00325	DB00149
DB11759	DB15248
DB06442	DB00441
DB09074	DB05351
DB00822	DB11672
DB04115	DB07352
DB03424	DB00619
DB01041	DB00530
DB01611	DB01017
DB00107	DBSALT000858
DB11581	DB14970
DB00465	DB09035
DB02546	DB00755
DB00531	DB12978
DB00597	DB06515
DB12680	DB00843
DB00448	DB09512
DB00997	DB15243
DB14512	DB14596
DB00313	DB00593
DB00877	DB00163
DB09343	DB00249
DB11231	DB01269
DB09061	DB11664
DB01229	DB00641
DB00126	DB00136
DB04942	DB09331
DB00904	DB01400
DB01042	DBSALT000858
DB00151	DB15232
DB00163	DB11100
DB14892	DB12561
DB00803	DB02709
DB04216	DB09074
DB08933	DB06811
DB11717	DB15670
DB00413	DB00472
DB01115	DB08756
DB05633	DB01080
DB00254	DB06151
DB15579	DB09035
DB00333	DB00675
DB00818	DB00472
DB04115	DB00331
DB08828	DB00641
DB02745	DB09270
DB00820	DB00083
DB00927	DB09214
DB01051	DB00811
DB00773	DB00853
DB09083	DB04861
DB01296	DB11994
DB00041	DB05381
DB00497	DB00921
DB01184	DB01113
DB01110	DB11594
DB15653	DB11751
DB00163	DB00166
DB00781	DB01051
DB00673	DB01400
DB00673	DB00545
DB00544	DB00218
DB00709	DB11799
DB11799	DB00879
DB13896	DB11595
DB08871	DB06334
DB08911	DB00686
DB01220	DB00911
DB01109	DB11672
DB00682	DB08818
DB04881	DB00317
DB00137	DB11672
DB00046	DB00814
DB00480	DB08910
DB12399	DB00193
DB00920	DB01050
DB11595	DB14843
DB00784	DB00788
DB11595	DB06083
DB00360	DB00125
DB11752	DB11581
DB00210	DB01017
DB00165	DB00653
DB01045	DB09299
DB06720	DB04545
DB09035	DB00512
DB00572	DB00201
DB00997	DB00987
DB08870	DB00997
DB00714	DB00422
DB00795	DB12870
DB01238	DB06119
DB09061	DB00921
DB08885	DB15165
DB12483	DB14809
DB08907	DB15059
DB00490	DB13201
DB15366	DB09037
DB15412	DB00694
DB01234	DB12275
DB01032	DB06212
DB06825	DB09035
DB15071	DB12043
DB12043	DB00373
DB01394	DB01263
DB00887	DB00313
DB09061	DB00201
DB09065	DB14581
DB15053	DB00987
DB05004	DB01261
DB09078	DB15169
DB08899	DB01268
DB00515	DB06469
DB00190	DB02959
DB01085	DB00166
DB00019	DB05992
DB14840	DB08911
DB00877	DB11651
DB00482	DB00686
DB06603	DB00541
DB01065	DB01221
DB00341	DB11642
DB00497	DB06800
DB00530	DB08896
DB01117	DB12539
DB00019	DB05332
DB08875	DB15078
DB00712	DB06264
DB00712	DB00669
DB11428	DB12327
DB09512	DB00878
DB00398	DB00727
DB00378	DB12235
DB01238	DB00481
DB06264	DB04743
DB00619	DB00434
DB01248	DB12109
DB00381	DB00433
DB00847	DB00795
DB00316	DB00321
DB11703	DB14792
DB00126	DB05057
DB13896	DB08911
DB00073	DB12006
DB00922	DB00989
DB12006	DB01590
DB12827	DB00134
DB00709	DB00879
DB09061	DB03852
DB00912	DB15123
DB14035	DB15123
DB00284	DB15123
DB00412	DB15123
DB06243	DB00928
DB05812	DB01169
DB01050	DB00279
DB00736	DB06736
DB01156	DB04844
DB01203	DB13781
DB00398	DB03644
DB05767	DB06151
DB00915	DB08868
DB00080	DB09061
DB00331	DB00674
DB09061	DB01161
DB02300	DB00724
DB12836	DB09037
DB00803	DB02509
DB09061	DB11672
DB01270	DB06322
DB00338	DB06480
DB00742	DB06151
DB06811	DB12521
DB01190	DB00548
DB01229	DB14962
DB00264	DB00279
DB00877	DB01221
DB00563	DB00541
DB05232	DB00297
DB00614	DB00512
DB08908	DB00136
DB00313	DB00675
DB11793	DB15627
DB09061	DB14737
DB15568	DB01254
DB14773	DB15568
DB00316	DB06691
DB08838	DB11937
DB14874	DB15297
DB00145	DB00117
DB00877	DB09079
DB00413	DB01184
DB00125	DB11117
DB00912	DB11632
DB11632	DB00908
DB00188	DB02052
DB00060	DB05266
DB05016	DB09037
DB14539	DB09345
DB11087	DB09350
DB00448	DB00788
DB00852	DB00427
DB01114	DB00852
DB01114	DB00397
DB01114	DB00956
DB01275	DB00999
DB00316	DB00241
DB00647	DB00945
DB00572	DB01081
DB00999	DB00384
DB00475	DB00771
DB01324	DB00457
DB01032	DB00415
DB00852	DB09488
DB03904	DB00741
DB03904	DB14539
DB00846	DB00994
DB00646	DB00620
DB00620	DB00994
DB14539	DB00994
DB00959	DB00994
DB00994	DB00591
DB00781	DB00994
DB00626	DB00781
DB09422	DB09567
DB04272	DB09510
DB00685	DB00207
DB00446	DB14539
DB00199	DB09096
DB09459	DB01390
DB00199	DB14033
DB00007	DB00717
DB00721	DB00759
DB00961	DB06707
DB00572	DB00454
DB01053	DB09320
DB00750	DB00668
DB01234	DB00281
DB13943	DB13954
DB09364	DB00277
DB13944	DB13956
DB00668	DB08987
DB00572	DB01010
DB00813	DB00450
DB09110	DB01181
DB09422	DB09446
DB01069	DB00454
DB09338	DB00277
DB09153	DB00761
DB00721	DB00668
DB00595	DB00281
DB00572	DB00733
DB00603	DB13954
DB01764	DB01369
DB00759	DB00741
DB15566	DB00634
DB00446	DB00781
DB00446	DB00860
DB15566	DB00994
DB14631	DB00994
DB15566	DB00798
DB00595	DB00781
DB04815	DB00646
DB09325	DB08604
DB09543	DB00825
DB09112	DB09499
DB00979	DBSALT000858
DB00809	DB09352
DB00781	DB00440
DB06691	DBSALT000858
DB14631	DB00634
DB08799	DB06711
DB00741	DB03166
DB14518	DB03166
DB00781	DB00741
DB01260	DB03166
DB01064	DB06151
DB00271	DB04711
DB09414	DB09413
DB00465	DBSALT000858
DB00742	DB01638
DB01075	DB00852
DB00898	DB00878
DB09516	DB00755
DB00878	DB02325
DB09377	DB09376
DB02325	DB09537
DB00696	DB00201
DB01085	DB00195
DB00324	DB00634
DB00684	DB00324
DB00741	DB00537
DB00595	DB14539
DB00359	DB01581
DB00318	DB01237
DB01069	DBSALT000858
DB06723	DB09281
DB00852	DB00788
DB00405	DB00852
DB00852	DB00835
DB00514	DB00874
DB00874	DB00852
DB00661	DB00519
DB00343	DB00584
DB00719	DB00852
DB00999	DB00881
DB00316	DB00652
DB00968	DB00880
DB00999	DB00968
DB01075	DB00788
DB00335	DB00310
DB00945	DB00241
DB01438	DB01015
DB00263	DB01438
DB00999	DB00542
DB00395	DB00945
DB00475	DB00321
DB00206	DB00880
DB00575	DB00310
DB06697	DB06708
DB00497	DB00945
DB01032	DB01394
DB00436	DB01203
DB00316	DB00647
DB00206	DB00310
DB00206	DB00232
DB01275	DB00206
DB08822	DB00310
DB00584	DB00999
DB00232	DB01089
DB01357	DB09371
DB00371	DB00945
DB01170	DB00999
DB00957	DB00783
DB00850	DB00321
DB01626	DB00232
DB00999	DB00206
DB00206	DB00774
DB01325	DB00206
DB00195	DB00310
DB09381	DB00475
DB01021	DB00206
DB00423	DB00945
DB00371	DB00286
DB00691	DB00999
DB09449	DB14502
DB00572	DB01501
DB01183	DB00652
DB00999	DB00598
DB00999	DB01089
DB01324	DB00206
DB11827	DB00331
DB11827	DB01261
DB00652	DB00945
DB00999	DB00373
DB00999	DB00960
DB01357	DB00717
DB01357	DB00823
DB00977	DB09389
DB00977	DB00823
