drug_1	drug_2
DB00564	DB00501
DB06813	DB01401
DB01182	DB05812
DB00203	DB00584
DB01356	DB09477
DB01233	DB06603
DB01095	DB00381
DB00458	DB00722
DB00679	DB00675
DB00243	DB00381
DB00696	DB04876
DB09270	DB01263
DB00991	DB00834
DB00651	DB00389
DB00321	DB01012
DB00394	DB01357
DB06282	DB06717
DB04572	DB06717
DB01166	DB05521
DB09083	DB00091
DB00540	DB01012
DB00204	DB00872
DB00204	DB00877
DB00546	DB09048
DB00390	DB01182
DB01095	DB01169
DB00458	DB01182
DB01035	DB00555
DB01590	DB00246
DB00335	DB08881
DB00277	DB01254
DB09039	DB01403
DB00091	DB00584
DB01030	DB00810
DB09053	DB00502
DB00320	DB09048
DB00872	DB12483
DB09343	DB12598
DB01220	DB01253
DB01023	DB00196
DB01320	DB01101
DB00612	DB09118
DB00568	DB05812
DB01392	DB00543
DB01392	DB00540
DB00872	DB06228
DB00559	DB00169
DB01628	DB06290
DB06589	DB06616
DB00213	DB01254
DB00252	DB00343
DB00635	DB01254
DB00177	DB06210
DB06212	DB02709
DB06212	DB02701
DB01588	DB09048
DB06654	DB01254
DB01410	DB00783
DB00933	DB01611
DB06589	DB01340
DB00872	DB00972
DB00694	DB01156
DB00872	DB00976
DB00872	DB00977
DB04844	DB00472
DB09091	DB09070
DB00904	DB01254
DB09034	DB08873
DB00897	DB00834
DB00738	DB06603
DB00234	DB08820
DB01396	DB09118
DB00264	DB01129
DB00697	DB00850
DB01238	DB01211
DB00744	DB00673
DB00764	DB01149
DB01219	DB06290
DB09049	DB00213
DB00541	DB00747
DB00541	DB00741
DB00398	DB01263
DB00203	DB01340
DB00203	DB01348
DB09075	DB00470
DB09075	DB00472
DB09075	DB00477
DB08931	DB09075
DB00285	DB05812
DB00331	DB00440
DB00425	DB06290
DB06480	DB00726
DB06237	DB00834
DB00318	DB06603
DB06212	DB00398
DB06212	DB00396
DB09074	DB00289
DB09074	DB00285
DB08932	DB06290
DB09054	DB01026
DB09079	DB01211
DB01142	DB01254
DB06287	DB08820
DB06212	DB01110
DB06212	DB01115
DB06212	DB01118
DB01166	DB00763
DB00683	DB00691
DB06626	DB00243
DB00455	DB08820
DB00539	DB01254
DB00499	DB06290
DB08932	DB01211
DB00266	DB00903
DB08820	DB09118
DB00253	DB01263
DB01067	DB00196
DB01136	DB00313
DB01409	DB00673
DB09289	DB01232
DB06335	DB00673
DB00227	DB00881
DB00227	DB00882
DB09039	DB01242
DB00227	DB01685
DB01085	DB09118
DB09270	DB00528
DB00700	DB04855
DB00924	DB01012
DB01167	DB00503
DB01356	DB08880
DB09053	DB01181
DB00312	DB00949
DB00573	DB01032
DB05271	DB09048
DB00203	DB09075
DB08807	DB08918
DB09053	DB01169
DB01357	DB00834
DB00511	DB00763
DB00679	DB01069
DB00679	DB01062
DB01260	DB01026
DB09389	DB01254
DB00547	DB01167
DB00393	DB01211
DB00320	DB00881
DB00412	DB05812
DB09167	DB00542
DB01095	DB00773
DB01030	DB00915
DB00559	DB01097
DB00912	DB08820
DB00310	DB00979
DB06212	DB00661
DB01095	DB00196
DB01095	DB00193
DB00909	DB00834
DB06603	DB00243
DB08906	DB00673
DB08907	DB06290
DB00679	DB00317
DB00476	DB05812
DB00199	DB06210
DB01295	DB00285
DB06589	DB00320
DB06589	DB00321
DB00959	DB00976
DB09272	DB01232
DB00690	DB06290
DB00514	DB06290
DB00872	DB00324
DB00872	DB00327
DB00872	DB00321
DB00872	DB00320
DB00230	DB00501
DB01394	DB00264
DB01624	DB01167
DB00997	DB08880
DB00997	DB08881
DB01220	DB00335
DB00697	DB00458
DB00318	DB08820
DB09075	DB01239
DB08820	DB06717
DB09075	DB01234
DB01223	DB08820
DB00470	DB00622
DB01166	DB00214
DB00169	DB01254
DB09079	DB01115
DB01394	DB01138
DB00700	DB00196
DB00872	DB06589
DB00624	DB06717
DB01136	DB01685
DB01590	DB00361
DB00541	DB08827
DB00938	DB00188
DB00530	DB09118
DB09389	DB00834
DB01026	DB01232
DB09068	DB01012
DB09049	DB00537
DB00216	DB09048
DB09049	DB00531
DB01136	DB09167
DB01324	DB06702
DB06589	DB00863
DB01325	DB00670
DB01246	DB00254
DB01246	DB00250
DB00252	DB09280
DB00313	DB00834
DB06480	DB01138
DB06480	DB01136
DB06480	DB01137
DB01016	DB01254
DB00590	DB06603
DB00685	DB01032
DB00541	DB00537
DB08877	DB00976
DB06212	DB00745
DB00436	DB00376
DB09166	DB01118
DB00726	DB00178
DB06144	DB01254
DB03128	DB05812
DB01238	DB00619
DB00865	DB01254
DB00563	DB02709
DB00764	DB00783
DB06684	DB09054
DB09270	DB01030
DB00835	DB01589
DB00924	DB00542
DB00726	DB00790
DB09075	DB00622
DB09075	DB00623
DB09075	DB00624
DB01394	DB00741
DB01254	DB00673
DB00231	DB00673
DB09270	DB00343
DB00559	DB09054
DB00528	DB09118
DB00872	DB00318
DB00997	DB00541
DB06813	DB00972
DB06335	DB00320
DB00997	DB00091
DB00227	DB00677
DB00310	DB12278
DB00812	DB00834
DB00622	DB00196
DB01100	DB09118
DB09053	DB06412
DB00806	DB00379
DB00374	DB00834
DB01253	DB04876
DB04841	DB08881
DB01013	DB01263
DB00320	DB00519
DB00315	DB00501
DB00250	DB09280
DB01095	DB01253
DB01183	DB00834
DB05541	DB00834
DB00596	DB01263
DB00641	DB02709
DB11817	DB06210
DB00470	DB00398
DB01021	DB06702
DB01167	DB06717
DB01030	DB06212
DB01030	DB06210
DB00248	DB00178
DB08895	DB00834
DB00175	DB00752
DB06616	DB00715
DB00252	DB01558
DB00624	DB09048
DB00884	DB01129
DB00204	DB00091
DB08881	DB06717
DB00393	DB01026
DB01590	DB01242
DB01590	DB01340
DB11362	DB06717
DB06589	DB00514
DB00663	DB01118
DB00309	DB00285
DB00924	DB01261
DB00675	DB06717
DB01238	DB00458
DB00687	DB01026
DB00872	DB00834
DB00472	DB08820
DB00872	DB00836
DB06480	DB00571
DB06480	DB00570
DB09343	DB00501
DB00697	DB01200
DB09075	DB01229
DB00477	DB05812
DB00872	DB00280
DB00872	DB00281
DB00872	DB00285
DB01098	DB00531
DB01098	DB00537
DB00969	DB08881
DB00999	DB12278
DB01394	DB00188
DB05039	DB06290
DB00320	DB05265
DB00700	DB06717
DB01130	DB00655
DB00584	DB06290
DB08875	DB09048
DB00997	DB01242
DB00675	DB01156
DB01407	DB08881
DB00615	DB01243
DB06148	DB00673
DB06616	DB00255
DB01076	DB00519
DB08828	DB09118
DB00624	DB01254
DB00925	DB06290
DB00872	DB01621
DB00679	DB00951
DB00524	DB00496
DB00531	DB06603
DB01130	DB01211
DB00394	DB09118
DB00268	DB01357
DB01098	DB05521
DB00813	DB00246
DB00813	DB00243
DB01067	DB08820
DB09167	DB09075
DB01126	DB09118
DB00588	DB01118
DB00938	DB00673
DB01392	DB09289
DB01394	DB00975
DB01394	DB00970
DB01394	DB00972
DB04938	DB00673
DB00586	DB00196
DB01223	DB09118
DB01268	DB09118
DB00425	DB01263
DB00682	DB01263
DB09270	DB00951
DB01175	DB00673
DB08910	DB00673
DB01192	DB00834
DB00880	DB01036
DB00248	DB01197
DB00679	DB01233
DB00679	DB01232
DB00240	DB06290
DB00818	DB08820
DB00977	DB01254
DB00977	DB09118
DB04868	DB06717
DB00624	DB09280
DB01234	DB01357
DB04871	DB06717
DB00679	DB00540
DB00679	DB00549
DB09068	DB00908
DB09075	DB09054
DB00997	DB00970
DB00997	DB00975
DB01356	DB09215
DB00641	DB01186
DB00912	DB01211
DB09039	DB00420
DB09128	DB09167
DB00641	DB00584
DB01219	DB00673
DB01030	DB00726
DB01222	DB04855
DB00997	DB00351
DB00195	DB06700
DB00872	DB00883
DB06605	DB09048
DB00921	DB00673
DB00897	DB05265
DB09039	DB00283
DB00999	DB00462
DB01030	DB01023
DB00864	DB01026
DB00864	DB01023
DB00320	DB00492
DB00091	DB00503
DB00498	DB00422
DB01267	DB00313
DB01036	DB05812
DB00726	DB09048
DB08931	DB00790
DB01126	DB06717
DB00381	DB09048
DB09053	DB01098
DB01166	DB00412
DB01092	DB00608
DB00641	DB00916
DB00641	DB00912
DB00997	DB08827
DB00873	DB06717
DB00175	DB01011
DB06335	DB06290
DB00547	DB00783
DB00758	DB00834
DB00541	DB01211
DB09049	DB00295
DB13783	DB01032
DB01104	DB00673
DB00264	DB01029
DB01418	DB00822
DB00264	DB01026
DB00458	DB04876
DB00264	DB00997
DB00501	DB08881
DB00501	DB08880
DB00344	DB06203
DB00344	DB00691
DB00591	DB01149
DB06589	DB00704
DB06212	DB00313
DB01098	DB01059
DB00808	DB00496
DB01238	DB00227
DB00264	DB00370
DB01166	DB01095
DB01076	DB05265
DB00243	DB00254
DB01394	DB00570
DB01394	DB00571
DB08895	DB01167
DB06616	DB00590
DB01092	DB01211
DB06616	DB00599
DB08860	DB00813
DB08860	DB00818
DB08860	DB00819
DB01349	DB06717
DB06212	DB00864
DB00470	DB09048
DB12483	DB06717
DB01394	DB00398
DB00808	DB01173
DB01394	DB00396
DB00872	DB00741
DB00872	DB00744
DB00268	DB08820
DB00872	DB00748
DB01136	DB04896
DB00700	DB00208
DB01179	DB09048
DB01166	DB13179
DB00697	DB00744
DB06403	DB00243
DB08815	DB06717
DB00310	DB08897
DB01130	DB01026
DB08860	DB00363
DB00541	DB09462
DB00470	DB08873
DB08816	DB06290
DB00783	DB08881
DB01166	DB06717
DB00997	DB11363
DB01105	DB09048
DB04846	DB06700
DB08867	DB00270
DB04861	DB00472
DB04861	DB00477
DB00390	DB08984
DB00404	DB04898
DB00980	DB06290
DB00285	DB00673
DB09074	DB09118
DB00864	DB00207
DB00451	DB08820
DB09053	DB00877
DB09053	DB00872
DB06212	DB00455
DB05239	DB06210
DB00559	DB01015
DB00898	DB08820
DB00872	DB11817
DB08875	DB01263
DB00706	DB01403
DB09270	DB01181
DB00528	DB05521
DB00320	DB01597
DB01222	DB00661
DB00394	DB00783
DB09083	DB00196
DB00436	DB08897
DB09389	DB09118
DB00683	DB09118
DB00997	DB00836
DB00997	DB00834
DB00997	DB00831
DB06603	DB09054
DB00264	DB01224
DB00227	DB00212
DB00307	DB01241
DB00656	DB05812
DB01356	DB01197
DB00731	DB08820
DB06616	DB01098
DB01248	DB06717
DB01253	DB06290
DB00390	DB05265
DB00250	DB09048
DB00264	DB00176
DB00264	DB00175
DB00227	DB01169
DB00227	DB01167
DB01181	DB05812
DB00999	DB00340
DB01394	DB11363
DB01184	DB08820
DB00997	DB01075
DB00206	DB08881
DB00297	DB06290
DB09167	DB01348
DB00908	DB01099
DB01220	DB00915
DB00279	DB06210
DB01260	DB01263
DB01234	DB06717
DB01320	DB01023
DB01220	DB01069
DB01320	DB09230
DB01242	DB06717
DB00185	DB00834
DB09039	DB08820
DB01166	DB00834
DB09049	DB01196
DB09049	DB01197
DB00872	DB00835
DB09068	DB06717
DB00248	DB00519
DB00477	DB00250
DB00477	DB00254
DB01224	DB00503
DB06589	DB01151
DB00813	DB00619
DB09270	DB01001
DB00240	DB00783
DB01251	DB00196
DB00175	DB01229
DB01590	DB00503
DB00731	DB06717
DB00564	DB00661
DB00199	DB06717
DB00872	DB00169
DB09049	DB00317
DB00651	DB00783
DB00679	DB00243
DB00216	DB08881
DB03128	DB06603
DB00679	DB00246
DB00872	DB00696
DB00243	DB00590
DB01098	DB01248
DB00591	DB01263
DB00553	DB01254
DB08860	DB06412
DB00213	DB06717
DB01325	DB00392
DB08828	DB00834
DB00808	DB00517
DB00563	DB00788
DB00563	DB00784
DB00734	DB00243
DB11581	DB00243
DB00643	DB09048
DB01166	DB01685
DB00726	DB06717
DB06616	DB00361
DB06237	DB08873
DB01092	DB00976
DB00528	DB08820
DB08807	DB01149
DB00339	DB08820
DB01215	DB01232
DB00924	DB00790
DB06589	DB06290
DB09079	DB00541
DB01166	DB06412
DB01166	DB06413
DB01020	DB00834
DB06786	DB01211
DB00814	DB06717
DB00938	DB01263
DB00394	DB08804
DB01380	DB08804
DB00741	DB06710
DB00838	DB00624
DB00635	DB06718
DB00959	DB01406
DB00663	DB00624
DB00873	DB01420
DB00846	DB06412
DB00240	DB06718
DB00741	DB01420
DB00253	DB00621
DB00240	DB06710
DB01380	DB01406
DB08906	DB01185
DB09091	DB01406
DB00663	DB06718
DB00741	DB08804
DB00663	DB06710
DB00588	DB00621
DB00588	DB00624
DB00764	DB06718
DB00764	DB06710
DB01410	DB06710
DB00896	DB08804
DB09091	DB08804
DB00443	DB08804
DB06786	DB01420
DB00655	DB01420
DB01222	DB01185
DB00655	DB06412
DB01013	DB01406
DB00394	DB06710
DB00394	DB06718
DB00635	DB01185
DB00223	DB01406
DB00620	DB01185
DB00240	DB01406
DB00443	DB06412
DB01234	DB01185
DB09091	DB00624
DB01708	DB00621
DB09091	DB00621
DB00687	DB06718
DB01047	DB01406
DB00687	DB06710
DB00394	DB01420
DB00588	DB08804
DB00860	DB01420
DB00324	DB06412
DB06786	DB06412
DB06786	DB00624
DB06786	DB00621
DB00547	DB01420
DB00860	DB01185
DB00443	DB01185
DB00180	DB06412
DB00620	DB06718
DB01234	DB01406
DB00443	DB00621
DB00180	DB01406
DB00635	DB01420
DB00288	DB01406
DB01708	DB06412
DB06786	DB01185
DB01047	DB06412
DB00896	DB06718
DB01380	DB01185
DB00240	DB00621
DB01130	DB08804
DB01222	DB01406
DB01260	DB01420
DB01410	DB01406
DB00959	DB06412
DB00394	DB06412
DB00846	DB01406
DB01130	DB01406
DB00873	DB06412
DB00596	DB08804
DB00846	DB08804
DB00741	DB06412
DB01380	DB00621
DB01380	DB00624
DB00896	DB01406
DB09091	DB06412
DB00663	DB01406
DB00596	DB01406
DB01380	DB06718
DB00588	DB06412
DB00687	DB08804
DB01380	DB06710
DB01222	DB08804
DB01410	DB06412
DB00253	DB06718
DB01260	DB00621
DB01234	DB08804
DB01047	DB00621
DB00443	DB06710
DB00324	DB01185
DB00591	DB06710
DB01222	DB06710
DB00596	DB06718
DB00687	DB01185
DB01222	DB06718
DB06786	DB06718
DB06786	DB06710
DB01234	DB00621
DB01234	DB00624
DB00687	DB00624
DB00687	DB00621
DB00240	DB01185
DB00180	DB06718
DB00288	DB06710
DB00288	DB06718
DB00896	DB00624
DB00860	DB06412
DB01222	DB00621
DB01222	DB00624
DB01047	DB00624
DB09091	DB01420
DB00591	DB00624
DB00764	DB01185
DB01708	DB01420
DB00253	DB01406
DB08906	DB00624
DB00846	DB06718
DB00846	DB06710
DB00838	DB01406
DB00620	DB00624
DB00620	DB00621
DB06786	DB01406
DB00846	DB00624
DB00663	DB01185
DB00846	DB00621
DB00180	DB00624
DB00591	DB01185
DB00180	DB00621
DB00591	DB08804
DB01234	DB06718
DB00443	DB01406
DB00240	DB06412
DB01410	DB06718
DB00959	DB01420
DB00547	DB01185
DB00873	DB01406
DB00764	DB01420
DB01047	DB08804
DB00596	DB00624
DB00596	DB00621
DB00741	DB01406
DB00959	DB06710
DB00959	DB06718
DB01380	DB06412
DB00253	DB00624
DB08906	DB01420
DB00620	DB06412
DB01410	DB01185
DB00838	DB01185
DB06786	DB08804
DB00596	DB06412
DB00741	DB00624
DB00959	DB00624
DB08906	DB06412
DB00240	DB01420
DB01013	DB01420
DB00288	DB01420
DB00741	DB00621
DB00324	DB01406
DB00223	DB01420
DB00180	DB01185
DB00324	DB00624
DB00180	DB06710
DB00223	DB06710
DB01222	DB01420
DB00324	DB06710
DB01260	DB01406
DB00324	DB06718
DB01013	DB06412
DB00860	DB01406
DB00896	DB06710
DB00846	DB01420
DB01260	DB06710
DB00959	DB08804
DB01260	DB06718
DB01708	DB08804
DB00547	DB01406
DB00846	DB01185
DB09091	DB01185
DB01234	DB01420
DB01708	DB01185
DB01013	DB00624
DB01047	DB01420
DB00253	DB01185
DB00873	DB06718
DB00223	DB00624
DB00288	DB06412
DB00873	DB06710
DB01130	DB06718
DB01130	DB06710
DB00663	DB06412
DB00591	DB01406
DB00873	DB00624
DB00394	DB00624
DB00873	DB00621
DB01708	DB06718
DB00394	DB00621
DB00588	DB01406
DB00655	DB00624
DB08906	DB01406
DB00655	DB06718
DB00223	DB08804
DB00655	DB06710
DB00620	DB01420
DB00588	DB06718
DB00588	DB06710
DB09091	DB06710
DB01260	DB01185
DB00253	DB06412
DB08906	DB06710
DB00596	DB01420
DB00663	DB01420
DB00253	DB01420
DB01708	DB01406
DB01047	DB06710
DB01047	DB06718
DB00860	DB06718
DB00838	DB06718
DB01013	DB06710
DB00860	DB06710
DB00838	DB06710
DB01013	DB06718
DB00635	DB08804
DB01130	DB00621
DB01130	DB00624
DB00324	DB01420
DB00240	DB08804
DB00252	DB08875
DB00252	DB08873
DB00607	DB01082
DB01174	DB00838
DB06791	DB00091
DB06228	DB00651
DB01201	DB00997
DB01201	DB00990
DB09280	DB00813
DB09280	DB00812
DB01320	DB06176
DB00834	DB00541
DB06203	DB01223
DB00615	DB09053
DB08899	DB00337
DB08899	DB00624
DB08899	DB00628
DB08899	DB00339
DB08899	DB00338
DB00364	DB00451
DB01351	DB00400
DB01174	DB08932
DB00555	DB00304
DB08880	DB01558
DB00559	DB00248
DB00559	DB00240
DB00615	DB08895
DB00126	DB01255
DB00794	DB00253
DB00794	DB00254
DB01174	DB00586
DB08873	DB06335
DB01201	DB08992
DB08912	DB00371
DB08912	DB00373
DB00312	DB00443
DB00313	DB00776
DB00559	DB01194
DB00559	DB01196
DB08880	DB00604
DB00559	DB01192
DB01609	DB06777
DB01340	DB00651
DB01045	DB00243
DB00790	DB01196
DB01320	DB00539
DB08912	DB01179
DB00564	DB09123
DB08912	DB01174
DB08912	DB01173
DB09280	DB11817
DB08899	DB01216
DB00252	DB00539
DB08899	DB01211
DB00273	DB00890
DB01609	DB00528
DB00252	DB00243
DB08899	DB01219
DB09119	DB01395
DB00694	DB00541
DB00949	DB00783
DB00559	DB00857
DB00794	DB01238
DB05521	DB01395
DB05265	DB00255
DB00615	DB00470
DB00927	DB06616
DB00673	DB00957
DB00608	DB04967
DB08912	DB05271
DB00648	DB09049
DB00648	DB00637
DB00648	DB00635
DB00312	DB00188
DB09477	DB00651
DB01069	DB06616
DB00547	DB00951
DB00794	DB00530
DB01397	DB06210
DB00648	DB08931
DB00648	DB08932
DB01201	DB07615
DB06335	DB00277
DB00364	DB01137
DB00564	DB00643
DB08899	DB00814
DB01320	DB00440
DB00492	DB00651
DB05351	DB06589
DB08912	DB01222
DB09280	DB00665
DB09280	DB00663
DB01024	DB09389
DB01220	DB00270
DB01609	DB08867
DB01170	DB01365
DB08880	DB06264
DB00849	DB00277
DB08881	DB00589
DB08881	DB00588
DB00648	DB08907
DB00559	DB00904
DB00559	DB00906
DB00559	DB00909
DB00559	DB00908
DB00648	DB00838
DB09280	DB01047
DB09280	DB01041
DB00648	DB00834
DB00648	DB00835
DB01014	DB00511
DB01609	DB00734
DB01609	DB00738
DB01220	DB00890
DB08881	DB01186
DB08880	DB00831
DB06290	DB01357
DB00615	DB00663
DB08881	DB01238
DB01609	DB06292
DB01609	DB00193
DB00559	DB00762
DB08912	DB00496
DB08881	DB04855
DB08912	DB00499
DB01201	DB01590
DB01609	DB01020
DB01351	DB04846
DB01320	DB00253
DB01609	DB00997
DB01232	DB06713
DB01174	DB09091
DB01204	DB08882
DB00773	DB01238
DB09280	DB06212
DB00312	DB01115
DB08873	DB00682
DB01250	DB00511
DB00795	DB08881
DB09280	DB00873
DB00206	DB00541
DB00252	DB00586
DB00300	DB06290
DB08881	DB00910
DB08881	DB00916
DB09280	DB06335
DB01174	DB08875
DB01174	DB08873
DB00503	DB01609
DB08899	DB00643
DB08899	DB00647
DB00006	DB01357
DB01592	DB01137
DB00104	DB00091
DB09075	DB00277
DB00559	DB00593
DB08880	DB00998
DB02659	DB00541
DB00615	DB06335
DB01365	DB00252
DB01232	DB08882
DB00252	DB06589
DB01232	DB01357
DB08912	DB00820
DB08912	DB00822
DB01045	DB00489
DB08912	DB00829
DB05521	DB00425
DB08880	DB00661
DB08880	DB00195
DB00559	DB01179
DB09075	DB00890
DB01320	DB00738
DB09280	DB00591
DB09280	DB00596
DB09280	DB01238
DB00252	DB09123
DB09280	DB01232
DB08912	DB01156
DB00860	DB05521
DB08912	DB01151
DB01609	DB00502
DB08899	DB05039
DB08899	DB01234
DB00745	DB06335
DB08899	DB01238
DB00695	DB01356
DB00559	DB04846
DB01045	DB01234
DB01609	DB09068
DB00648	DB09026
DB00559	DB06335
DB03754	DB00492
DB00881	DB01223
DB00794	DB06626
DB01320	DB08883
DB01164	DB00710
DB08899	DB00872
DB08899	DB00873
DB08881	DB00617
DB01060	DB00798
DB01220	DB00255
DB09280	DB00603
DB01220	DB00521
DB09280	DB06290
DB09280	DB06292
DB00648	DB00694
DB08899	DB00472
DB09280	DB00983
DB01201	DB00363
DB01083	DB00252
DB00559	DB00969
DB00648	DB00215
DB00648	DB00216
DB08912	DB06736
DB00648	DB00213
DB08881	DB00381
DB08912	DB01708
DB00400	DB00682
DB00503	DB00541
DB00719	DB01238
DB08880	DB01104
DB00794	DB09123
DB08880	DB00850
DB08880	DB00851
DB08880	DB00857
DB00648	DB01006
DB00273	DB00304
DB08881	DB01253
DB08880	DB01151
DB01609	DB01222
DB01609	DB01229
DB01201	DB05521
DB00648	DB09389
DB09280	DB05239
DB01397	DB00467
DB00006	DB00255
DB08880	DB00277
DB09280	DB09091
DB08899	DB06209
DB09119	DB06335
DB08899	DB09262
DB08899	DB01006
DB08873	DB01357
DB08912	DB00612
DB00648	DB01020
DB08912	DB00619
DB00648	DB00717
DB01174	DB00873
DB00559	DB01431
DB01201	DB00957
DB01201	DB00956
DB01609	DB00317
DB01320	DB00273
DB01320	DB00277
DB01320	DB06603
DB01320	DB06605
DB08882	DB01223
DB01351	DB09204
DB00615	DB06212
DB01609	DB06403
DB01174	DB08896
DB08899	DB00663
DB06480	DB00890
DB00863	DB01263
DB01129	DB00530
DB01083	DB01068
DB08881	DB00280
DB00559	DB00201
DB09075	DB00255
DB00415	DB00452
DB00503	DB00977
DB00648	DB04871
DB09221	DB00451
DB01064	DB00277
DB01609	DB06282
DB00559	DB01156
DB01320	DB00864
DB00196	DB00678
DB00547	DB05521
DB01320	DB00860
DB08899	DB00398
DB01045	DB05521
DB00519	DB00313
DB09280	DB06713
DB00584	DB00783
DB08912	DB01136
DB08899	DB01253
DB00615	DB00253
DB00252	DB00280
DB08899	DB01254
DB08912	DB00849
DB08912	DB00843
DB01174	DB09119
DB01174	DB09118
DB01201	DB00541
DB01201	DB00547
DB00349	DB00783
DB01045	DB04920
DB06695	DB01357
DB00559	DB00751
DB01201	DB08815
DB01174	DB01182
DB00559	DB00755
DB00776	DB00977
DB08912	DB00268
DB08912	DB00266
DB00564	DB09128
DB01320	DB00530
DB00694	DB01238
DB00252	DB05676
DB01320	DB01590
DB00307	DB00304
DB00648	DB09555
DB00213	DB08912
DB01045	DB06786
DB08881	DB00849
DB00648	DB01589
DB00648	DB01588
DB01045	DB08875
DB00252	DB01118
DB00252	DB00619
DB08881	DB00637
DB08881	DB00636
DB01170	DB00182
DB00648	DB00188
DB01351	DB00866
DB00648	DB00185
DB00648	DB00180
DB00334	DB00530
DB01201	DB00304
DB00277	DB00549
DB08912	DB06710
DB08912	DB06713
DB08899	DB00850
DB08899	DB00857
DB08899	DB00503
DB00570	DB08882
DB00648	DB06176
DB00585	DB08912
DB00312	DB04868
DB01234	DB00897
DB08912	DB01589
DB08912	DB01588
DB00615	DB04845
DB00940	DB04868
DB00794	DB00374
DB08899	DB09068
DB00455	DB06335
DB08912	DB01037
DB08899	DB08882
DB08912	DB00455
DB00559	DB05351
DB08899	DB04572
DB08912	DB00980
DB08912	DB00988
DB01609	DB01062
DB08912	DB00188
DB08899	DB01067
DB08912	DB00185
DB08912	DB00672
DB08912	DB00673
DB08912	DB00675
DB08912	DB00678
DB00794	DB00741
DB01013	DB00951
DB08883	DB00367
DB09280	DB00367
DB00584	DB01196
DB01201	DB00687
DB01609	DB00339
DB01609	DB00338
DB01609	DB00332
DB01609	DB00337
DB00881	DB00651
DB00648	DB00751
DB00648	DB00755
DB00648	DB00757
DB00648	DB00759
DB00324	DB05521
DB01045	DB08992
DB08881	DB06237
DB01609	DB11362
DB01592	DB08826
DB00555	DB00367
DB01220	DB00489
DB01144	DB01356
DB08880	DB06589
DB01592	DB00467
DB01609	DB06148
DB01576	DB00252
DB00559	DB00883
DB01014	DB01092
DB00158	DB01320
DB00949	DB06335
DB00776	DB00367
DB01174	DB00253
DB00648	DB04855
DB00273	DB00783
DB00006	DB00783
DB08881	DB00404
DB08881	DB00402
DB01320	DB00909
DB08881	DB00401
DB01232	DB01395
DB00559	DB11362
DB01220	DB00996
DB00180	DB05521
DB06695	DB00255
DB00312	DB00866
DB00559	DB01138
DB01045	DB00195
DB01395	DB01238
DB09280	DB01142
DB01119	DB00252
DB09280	DB00555
DB08881	DB00337
DB09280	DB00559
DB09280	DB06736
DB01201	DB09083
DB09091	DB00951
DB02659	DB08882
DB00615	DB09123
DB00596	DB05521
DB01201	DB08867
DB00564	DB09143
DB08912	DB01115
DB00615	DB00230
DB00653	DB00467
DB00252	DB00555
DB08912	DB00865
DB08912	DB00862
DB01129	DB00317
DB01138	DB00091
DB00178	DB00651
DB00656	DB08882
DB00564	DB08816
DB00564	DB08815
DB01045	DB00990
DB01045	DB00223
DB08912	DB00240
DB08912	DB00243
DB08912	DB00246
DB00252	DB01609
DB00324	DB01238
DB00620	DB00951
DB01255	DB01174
DB00794	DB00820
DB00794	DB00555
DB06480	DB01395
DB00615	DB06684
DB00417	DB00694
DB08912	DB01211
DB01609	DB12483
DB08881	DB00872
DB01220	DB00568
DB00252	DB09074
DB01201	DB06212
DB00503	DB01156
DB01197	DB00255
DB01053	DB00452
DB08899	DB00528
DB01174	DB06616
DB00312	DB00838
DB01060	DB01082
DB00312	DB00834
DB01351	DB00651
DB08880	DB01418
DB00312	DB04845
DB00615	DB06626
DB00252	DB01030
DB01201	DB01182
DB06211	DB00313
DB01397	DB00710
DB00722	DB00277
DB01083	DB08992
DB00559	DB00433
DB01609	DB01268
DB00794	DB00317
DB01609	DB01261
DB00252	DB06401
DB00648	DB06155
DB00400	DB00823
DB08899	DB01591
DB08899	DB01595
DB00564	DB00651
DB08912	DB00475
DB08912	DB00470
DB00584	DB01357
DB08912	DB00656
DB08912	DB00655
DB00794	DB00762
DB00794	DB00764
DB01174	DB01167
DB01609	DB06626
DB08883	DB00304
DB01609	DB00688
DB06739	DB06335
DB08881	DB05294
DB01609	DB00682
DB00585	DB01263
DB00338	DB01026
DB00273	DB01238
DB00615	DB00764
DB00776	DB00957
DB01201	DB00663
DB01053	DB01082
DB01609	DB00356
DB00648	DB00738
DB00648	DB00734
DB08882	DB00277
DB00559	DB06292
DB01083	DB02300
DB01609	DB11614
DB01045	DB06684
DB01232	DB00957
DB01220	DB08807
DB01083	DB01022
DB00312	DB05676
DB01083	DB00996
DB00615	DB08815
DB08899	DB00959
DB08899	DB00956
DB00312	DB00547
DB08912	DB06702
DB09280	DB00988
DB00776	DB00304
DB09280	DB00980
DB01609	DB08906
DB08880	DB00425
DB08880	DB00934
DB01397	DB01208
DB01170	DB00865
DB04876	DB00651
DB01083	DB00371
DB00615	DB09143
DB01609	DB08868
DB06695	DB00277
DB00418	DB01295
DB08881	DB01591
DB08881	DB01595
DB01261	DB00277
DB00559	DB01115
DB00559	DB01114
DB08880	DB00682
DB00559	DB01110
DB09280	DB01169
DB09280	DB01167
DB01320	DB00820
DB09280	DB00570
DB09280	DB00571
DB01201	DB00846
DB06335	DB01223
DB00794	DB06786
DB01232	DB00603
DB08899	DB06654
DB01201	DB08807
DB09280	DB01296
DB01201	DB09235
DB01083	DB00740
DB08899	DB01708
